Date,Date,Open,High,Low,Close,Volume,Volume (Currency),Weighted Price
2018-12-05,2018-12-05,3904.7,3916.3,3653.0,3694.3,8825.24903921,33373213.28883,3781.5605135396
2018-12-06,2018-12-06,3697.1,3851.1,3412.0,3435.5,18686.40943319,68210695.778679,3650.2837007053
2018-12-07,2018-12-07,3432.6,3600.0,3208.0,3379.3,21254.63742886,71550677.512527,3366.3560600368
2018-12-08,2018-12-08,3379.0,3498.9,3251.3,3396.9,9218.81472558,31147509.189893,3378.6891392302
2018-12-09,2018-12-09,3395.1,3636.0,3359.9,3539.5,8558.53516802,30006776.024994,3506.0644649938
2018-12-10,2018-12-10,3532.6,3596.0,3348.7,3408.0,8249.14928776,28490638.170877,3453.7668281929
2018-12-11,2018-12-11,3410.4,3441.1,3294.5,3348.1,7038.78424579,23633674.185409,3357.6358302991
2018-12-12,2018-12-12,3347.1,3489.4,3323.6,3435.2,7305.32382602,24918707.28257,3411.0339084237
2018-12-13,2018-12-13,3433.1,3438.2,3217.7,3260.0,10912.653443,36285083.518016,3325.0468098839
2018-12-14,2018-12-14,3260.0,3308.6,3134.0,3194.9,11696.58249279,37595656.087771,3214.2428021985
2018-12-15,2018-12-15,3192.9,3225.0,3120.0,3180.1,5328.46611326,16883381.444051,3168.5256291743
2018-12-16,2018-12-16,3180.1,3265.0,3159.0,3189.7,4497.97943302,14485652.127202,3220.4798494324
2018-12-17,2018-12-17,3193.2,3587.9,3184.0,3502.0,18346.03927549,62584233.571978,3411.3212466295
2018-12-18,2018-12-18,3502.0,3690.9,3433.9,3669.1,11681.2271377,41363755.019108,3541.0453483616
2018-12-19,2018-12-19,3668.6,3920.0,3645.6,3683.6,23738.9113154,89281582.254732,3760.9804876272
2018-12-20,2018-12-20,3682.0,4178.0,3651.0,4074.4,21323.81104655,84516053.021852,3963.4591038793
2018-12-21,2018-12-21,4074.5,4164.0,3769.2,3838.5,16054.60464066,63631543.699352,3963.4450753274
2018-12-22,2018-12-22,3840.1,4022.6,3788.3,3981.3,9707.73609415,37622572.054627,3875.5248071998
2018-12-23,2018-12-23,3979.8,4062.5,3910.0,3940.2,6944.33058233,27614825.746993,3976.6001084769
2018-12-24,2018-12-24,3945.7,4239.9,3941.6,4033.6,14222.8612943,58548880.074391,4116.5331548199
2018-12-25,2018-12-25,4033.7,4040.0,3671.5,3778.5,12403.08473186,46908532.226676,3782.0053027762
2018-12-26,2018-12-26,3779.3,3860.0,3680.2,3808.2,8781.84537447,33158870.260065,3775.8430997274
2018-12-27,2018-12-27,3809.2,3840.0,3565.9,3588.6,8146.66909007,29938081.350956,3674.8861430309
2018-12-28,2018-12-28,3590.0,4028.6,3575.0,3890.5,10981.26713632,41492133.881196,3778.4468191256
2018-12-29,2018-12-29,3890.1,3952.9,3645.0,3725.0,6072.73772944,23424591.686388,3857.3363003687
2018-12-30,2018-12-30,3726.2,3871.6,3681.0,3832.4,5832.29296943,22098648.517716,3789.0155096025
2018-12-31,2018-12-31,3829.9,3837.0,3621.6,3691.9,6297.6647433,23510756.738107,3733.2499738287
2019-01-01,2019-01-01,3690.9,4499.3,3643.7,3820.1,5422.73769185,20531134.532272,3786.119797594
2019-01-02,2019-01-02,3825.0,3920.0,3767.2,3886.2,5737.24842759,22054243.311047,3844.0453798358
2019-01-03,2019-01-03,3887.8,3895.5,3721.9,3786.5,5533.9887278,21153542.129147,3822.4765480425
2019-01-04,2019-01-04,3785.3,3856.9,3728.8,3823.7,5078.83202285,19236367.371062,3787.5573132791
2019-01-05,2019-01-05,3823.6,3874.7,3772.1,3796.6,3545.08209471,13596092.863278,3835.1983113637
2019-01-06,2019-01-06,3795.2,4083.9,3760.4,4041.1,7954.13191275,31519640.183471,3962.6750636291
2019-01-07,2019-01-07,4041.0,4078.9,3965.0,4005.3,5303.54326993,21323717.061245,4020.6548671237
2019-01-08,2019-01-08,4003.7,4113.9,3935.0,3992.9,8106.90629508,32578355.892501,4018.5928770723
2019-01-09,2019-01-09,3993.0,4039.8,3966.0,3999.9,5461.81114109,21887124.883583,4007.3016657282
2019-01-10,2019-01-10,4002.2,4035.5,3550.0,3623.5,13261.94887982,49754466.102946,3751.6707803522
2019-01-11,2019-01-11,3623.5,3694.9,3560.5,3635.1,9804.82310471,35617687.83323,3632.670110705
2019-01-12,2019-01-12,3635.1,3652.4,3562.7,3616.5,2885.95697857,10456219.153583,3623.1375696958
2019-01-13,2019-01-13,3616.5,3644.8,3375.0,3512.6,5567.97065517,19702360.53418,3538.5173080764
2019-01-14,2019-01-14,3514.9,3717.0,3506.9,3664.8,6916.56923271,24973635.45083,3610.6969525764
2019-01-15,2019-01-15,3664.7,3685.5,3550.0,3587.0,6451.99054486,23407022.985481,3627.8762069992
2019-01-16,2019-01-16,3586.1,3669.5,3573.4,3606.6,6583.62503582,23759629.112155,3608.8976791486
2019-01-17,2019-01-17,3610.5,3660.0,3540.5,3644.0,6052.47409618,21863196.54495,3612.2742861053
2019-01-18,2019-01-18,3641.2,3644.8,3576.0,3612.2,4152.09128134,15005247.700196,3613.9012086829
2019-01-19,2019-01-19,3612.1,3950.0,3606.1,3683.0,4386.79804912,16285291.239802,3712.3412241576
2019-01-20,2019-01-20,3683.0,3702.5,3468.7,3530.6,6015.13071081,21353844.721173,3550.0217281725
2019-01-21,2019-01-21,3533.4,3565.0,3487.8,3533.4,3935.54904552,13906997.833002,3533.6868305156
2019-01-22,2019-01-22,3533.4,3607.5,3440.0,3575.8,5851.43328184,20749033.276703,3545.9745121077
2019-01-23,2019-01-23,3575.7,3613.2,3521.7,3556.1,5126.73430054,18284374.516044,3566.475936566
2019-01-24,2019-01-24,3556.1,3591.7,3531.3,3571.3,3394.85106164,12081578.543181,3558.7948701775
2019-01-25,2019-01-25,3571.2,3577.4,3511.6,3560.1,3627.6144313,12883343.701379,3551.4644528421
2019-01-26,2019-01-26,3560.1,3673.0,3535.6,3556.2,3156.93151254,11315674.628983,3584.3902802562
2019-01-27,2019-01-27,3555.8,3562.2,3470.8,3533.4,2449.77286239,8657905.6235343,3534.1666798805
2019-01-28,2019-01-28,3533.5,3537.0,3373.8,3431.0,7958.03551092,27294934.134746,3429.8582982311
2019-01-29,2019-01-29,3431.0,3440.0,3343.3,3395.0,6116.97499623,20759924.723818,3393.8220667263
2019-01-30,2019-01-30,3393.4,3465.1,3371.3,3435.4,4909.98063227,16825357.613539,3426.7665951587
2019-01-31,2019-01-31,3435.1,3478.1,3395.2,3409.6,5209.9167729,17809333.3305,3418.3527504965
2019-02-01,2019-02-01,3409.6,3460.0,3373.1,3437.2,5790.49645131,19784680.597235,3416.7503190091
2019-02-02,2019-02-02,3436.6,3494.1,3414.0,3466.0,2428.52068393,8357510.3167629,3441.3996850289
2019-02-03,2019-02-03,3467.7,3473.0,3388.6,3415.2,2316.06574848,7927861.8794307,3422.9865385444
2019-02-04,2019-02-04,3416.9,3437.8,3396.9,3413.9,2827.50625053,9657664.7813183,3415.6121775179
2019-02-05,2019-02-05,3411.0,3433.8,3397.8,3429.5,2734.49952131,9354970.344397,3421.0905035798
2019-02-06,2019-02-06,3429.5,3445.0,3337.0,3367.4,4940.69639715,16675920.282266,3375.2165568978
2019-02-07,2019-02-07,3367.2,3382.4,3348.1,3360.3,3197.00311531,10760035.300388,3365.663063905
2019-02-08,2019-02-08,3359.5,3704.9,3341.4,3622.0,10258.36559733,36067888.31266,3515.9488098228
2019-02-09,2019-02-09,3622.1,3744.2,3589.6,3625.7,3623.0668471,13122716.648375,3621.9913134859
2019-02-10,2019-02-10,3625.7,3657.1,3578.2,3647.1,2513.28893374,9086053.7979555,3615.2046332511
2019-02-11,2019-02-11,3647.3,3650.7,3577.7,3591.7,3610.23464842,12991949.447622,3598.6440530417
2019-02-12,2019-02-12,3591.7,3620.0,3538.2,3588.9,4498.99811166,16108587.034825,3580.4831731484
2019-02-13,2019-02-13,3588.9,3632.2,3560.0,3574.0,3752.06697491,13445438.432902,3583.475061296
2019-02-14,2019-02-14,3576.0,3589.3,3532.1,3562.3,3239.84003271,11556128.604836,3566.8824658512
2019-02-15,2019-02-15,3560.6,3616.1,3546.8,3567.4,3889.92200996,13894693.194247,3571.9721780205
2019-02-16,2019-02-16,3567.8,3613.3,3562.7,3580.1,2089.14235376,7499110.2973418,3589.5640542852
2019-02-17,2019-02-17,3580.4,3675.0,3552.7,3625.1,3861.96107817,13888485.50066,3596.22617099
2019-02-18,2019-02-18,3625.7,3926.0,3617.0,3870.7,11387.81622127,42994596.251708,3775.490876943
2019-02-19,2019-02-19,3870.1,3975.0,3838.2,3888.1,7737.01241447,30267769.864361,3912.0746152291
2019-02-20,2019-02-20,3888.5,3962.5,3865.7,3942.0,5841.96701884,22880847.420617,3916.6341314197
2019-02-21,2019-02-21,3938.6,3986.0,3863.2,3897.1,4844.09524158,18930945.257667,3908.0456336139
2019-02-22,2019-02-22,3897.1,3954.6,3884.7,3940.5,4768.51456429,18726919.894779,3927.2019917941
2019-02-23,2019-02-23,3940.5,4160.1,3911.0,4113.3,6813.1540516,27470729.231552,4032.0135173079
2019-02-24,2019-02-24,4110.0,4190.3,3625.0,3732.2,12720.48629856,49361716.55801,3880.4897391067
2019-02-25,2019-02-25,3732.4,3860.3,3732.3,3819.8,5283.80106032,20094047.006826,3802.9529835495
2019-02-26,2019-02-26,3819.6,3829.9,3764.0,3796.2,4283.36360504,16264931.600345,3797.2334595193
2019-02-27,2019-02-27,3795.0,3827.9,3652.6,3799.1,6161.73082637,23226163.153183,3769.4219055762
2019-02-28,2019-02-28,3797.8,3885.0,3756.4,3793.7,5628.74181432,21477168.223719,3815.6250423638
2019-03-01,2019-03-01,3793.6,3843.0,3785.8,3804.7,2670.27056,10179052.852206,3811.9930634316
2019-03-02,2019-03-02,3804.6,3818.5,3754.3,3809.9,1766.65267005,6714833.6038404,3800.8793226177
2019-03-03,2019-03-03,3810.3,3822.4,3755.4,3785.7,2204.15581929,8362643.7574445,3794.0347430329
2019-03-04,2019-03-04,3785.7,3805.2,3670.9,3700.1,4484.16415368,16659764.037454,3715.2440157175
2019-03-05,2019-03-05,3700.0,3875.1,3690.6,3844.9,4451.45071933,16904829.37866,3797.6000285148
2019-03-06,2019-03-06,3845.0,3895.7,3805.0,3851.7,3444.45541485,13239566.312763,3843.7328164223
2019-03-07,2019-03-07,3851.7,3891.4,3829.9,3854.0,4079.0859958,15754518.345386,3862.2667827077
2019-03-08,2019-03-08,3854.0,3910.0,3760.3,3844.3,4658.36432565,17996711.884798,3863.3113742744
2019-03-09,2019-03-09,3840.5,3947.0,3836.7,3919.2,3290.69934994,12817696.733231,3895.1284727559
2019-03-10,2019-03-10,3916.1,3916.3,3863.7,3897.9,1449.90112995,5639155.4877358,3889.3379494989
2019-03-11,2019-03-11,3899.8,3911.2,3815.5,3850.7,3229.68425128,12458145.078317,3857.3879392015
2019-03-12,2019-03-12,3852.0,3879.6,3800.4,3863.1,3277.17076648,12616353.43684,3849.769919189
2019-03-13,2019-03-13,3864.4,3873.5,3826.2,3853.4,3013.36988631,11610356.425342,3852.9476510961
2019-03-14,2019-03-14,3851.3,3907.0,3781.6,3853.9,3598.00904931,13849851.367147,3849.3097647442
2019-03-15,2019-03-15,3853.9,3909.8,3846.8,3900.2,2890.5468131,11221237.266045,3882.0465439929
2019-03-16,2019-03-16,3900.1,4042.5,3899.7,3989.2,4433.96527029,17632934.705326,3976.7868331031
2019-03-17,2019-03-17,3989.5,3989.6,3937.4,3965.0,1470.32997851,5825342.2090403,3961.928474684
2019-03-18,2019-03-18,3965.1,4019.9,3935.2,3969.6,3731.05753334,14819291.843889,3971.8743845322
2019-03-19,2019-03-19,3969.6,4010.0,3950.0,4000.0,3209.59684619,12780288.914629,3981.8985146997
2019-03-20,2019-03-20,3999.9,4048.8,3963.4,4032.1,3934.60707367,15740045.407423,4000.4109972643
2019-03-21,2019-03-21,4030.9,4064.4,3871.3,3972.4,4867.14441589,19419887.356841,3989.996124512
2019-03-22,2019-03-22,3972.5,3999.0,3960.0,3982.1,2481.95907983,9879739.2085354,3980.6213119404
2019-03-23,2019-03-23,3982.1,4000.4,3961.0,3982.5,1616.99006845,6436828.1508339,3980.7468681635
2019-03-24,2019-03-24,3982.4,3982.4,3944.4,3969.3,2067.31600017,8197461.5036824,3965.2677689373
2019-03-25,2019-03-25,3968.6,3976.6,3855.5,3905.9,4822.94880118,18922247.028079,3923.3771304912
2019-03-26,2019-03-26,3905.9,3921.6,3882.8,3918.9,2316.83494036,9055259.5991523,3908.4612552266
2019-03-27,2019-03-27,3919.0,4037.3,3913.0,4025.8,4241.28435209,16934659.909929,3992.8140874554
2019-03-28,2019-03-28,4025.0,4025.0,3994.8,4013.8,2373.31508999,9520078.5660401,4011.2998927927
2019-03-29,2019-03-29,4013.3,4100.0,4005.9,4088.9,4465.02001546,18142370.45227,4063.2226483762
2019-03-30,2019-03-30,4088.4,4130.0,4040.0,4090.9,2493.45384143,10192848.869939,4087.843416461
2019-03-31,2019-03-31,4092.2,4100.0,4073.7,4095.2,947.56836123,3875028.4419662,4089.4447308648
2019-04-01,2019-04-01,4095.1,4148.6,4051.7,4137.8,4663.4331354,19243840.437802,4126.5393711176
2019-04-02,2019-04-02,4137.9,5142.9,4133.1,4902.9,22863.72476824,107913896.04897,4719.8738238346
2019-04-03,2019-04-03,4899.4,5362.7,4751.0,4972.2,20191.08480553,102259771.6788,5064.6001769452
2019-04-04,2019-04-04,4971.2,5075.1,4782.1,4905.7,10863.87634326,53872567.09795,4958.8715294401
2019-04-05,2019-04-05,4905.7,5091.9,4886.0,5038.1,5596.85362509,27954458.59626,4994.6738772913
2019-04-06,2019-04-06,5037.4,5240.0,4895.9,5044.4,5810.7632637,29491337.015519,5075.2948755893
2019-04-07,2019-04-07,5044.1,5270.0,5015.7,5194.2,5504.64227949,28354411.072725,5150.9997622138
2019-04-08,2019-04-08,5194.4,5359.8,5125.5,5285.1,7445.36236745,39014487.646811,5240.1059507024
2019-04-09,2019-04-09,5287.7,5287.7,5144.9,5190.8,5767.68205057,30068192.535886,5213.2195000094
2019-04-10,2019-04-10,5191.9,5464.0,5167.8,5321.0,8788.85314202,46627448.479369,5305.2938450457
2019-04-11,2019-04-11,5321.4,5343.4,4960.1,5041.7,8920.37095503,45612609.669249,5113.3086167822
2019-04-12,2019-04-12,5040.7,5115.9,4920.0,5078.8,5355.40958017,26951925.546894,5032.654392428
2019-04-13,2019-04-13,5077.3,5122.0,5036.1,5065.6,2471.77936811,12558426.421404,5080.723054585
2019-04-14,2019-04-14,5065.6,5190.1,5008.0,5158.4,2495.60383228,12719646.56928,5096.8212200808
2019-04-15,2019-04-15,5159.1,5188.7,4942.8,5034.8,4722.14778882,23982179.389317,5078.6592164896
2019-04-16,2019-04-16,5034.8,5245.0,5017.9,5204.1,5313.7177985,27364198.201364,5149.7274110208
2019-04-17,2019-04-17,5204.0,5300.0,5175.1,5224.9,3629.35596068,18957198.026296,5223.2953261338
2019-04-18,2019-04-18,5225.0,5325.0,5222.1,5282.8,3538.01941215,18642670.824694,5269.2392700483
2019-04-19,2019-04-19,5281.0,5366.5,5191.9,5286.0,4019.02635402,21175272.166233,5268.7567338424
2019-04-20,2019-04-20,5286.0,5359.0,5257.0,5316.5,2551.48030632,13551686.061202,5311.3034138003
2019-04-21,2019-04-21,5320.3,5347.8,5200.0,5297.0,2941.344834,15513424.038854,5274.2622556625
2019-04-22,2019-04-22,5294.7,5453.3,5245.0,5384.0,5931.81900743,31723875.166039,5348.085490522
2019-04-23,2019-04-23,5384.0,5645.0,5363.3,5525.4,8384.64468649,46464435.368215,5541.6105399292
2019-04-24,2019-04-24,5525.4,5627.9,5375.3,5442.2,7883.83619222,43147231.446073,5472.8726465235
2019-04-25,2019-04-25,5442.2,5510.5,4357.1,5128.7,11255.08165807,59191041.501854,5259.0503827588
2019-04-26,2019-04-26,5128.7,5290.0,5043.3,5153.0,8978.67196033,46231302.608554,5149.0134412768
2019-04-27,2019-04-27,5154.5,5216.5,5116.7,5168.5,2868.07007969,14818682.164802,5166.7782700777
2019-04-28,2019-04-28,5169.8,5215.4,5100.2,5156.1,2657.17297914,13721168.076611,5163.8219206383
2019-04-29,2019-04-29,5156.2,5194.2,5061.1,5149.0,4372.35191308,22505634.700955,5147.260593007
2019-04-30,2019-04-30,5152.8,5297.0,5131.1,5272.2,4856.83957886,25379913.785577,5225.602652401
2019-05-01,2019-05-01,5272.2,5359.3,5270.0,5323.3,3469.48695754,18421337.117962,5309.5277034918
2019-05-02,2019-05-02,5323.2,5421.9,5309.6,5390.0,3887.59065861,20888157.018018,5373.0340594776
2019-05-03,2019-05-03,5390.0,5796.0,5368.7,5660.0,10720.04184841,60480811.898838,5641.844757146
2019-05-04,2019-05-04,5660.0,5840.0,5525.0,5763.5,8566.28006675,48878152.211449,5705.8783778469
2019-05-05,2019-05-05,5765.6,5779.9,5627.6,5716.9,3376.24160728,19303995.334008,5717.5989100968
2019-05-06,2019-05-06,5719.1,5752.0,5563.4,5687.4,5049.28643278,28594779.970262,5663.1328705427
2019-05-07,2019-05-07,5687.6,5967.8,5687.6,5744.0,9401.6305955,55066738.491912,5857.1476439703
2019-05-08,2019-05-08,5747.0,5983.2,5660.0,5939.6,5998.64575312,35135587.829154,5857.2533327008
2019-05-09,2019-05-09,5942.0,6174.0,5933.2,6151.4,7405.13363643,44816569.973631,6052.0946918706
2019-05-10,2019-05-10,6151.4,6430.0,6110.1,6337.9,9872.36035411,62163380.832227,6296.7090546231
2019-05-11,2019-05-11,6339.5,7450.0,6338.0,7209.9,18569.93001843,128045348.44945,6895.3059231979
2019-05-12,2019-05-12,7207.9,7588.0,6724.1,6973.9,18620.15421198,133220735.8966,7154.6526618394
2019-05-13,2019-05-13,6970.1,8169.3,6870.0,7816.3,19668.59682558,151117668.95398,7683.1952118437
2019-05-14,2019-05-14,7817.1,8339.9,7620.0,7993.7,18121.9754372,144637198.36571,7981.3152195763
2019-05-15,2019-05-15,7988.9,8296.9,7829.6,8203.0,11613.97246614,93701773.548715,8068.0209826482
2019-05-16,2019-05-16,8201.5,8370.0,7650.0,7880.7,13423.21182049,107002597.28199,7971.460088163
2019-05-17,2019-05-17,7883.6,7946.2,6636.0,7350.0,21017.34501539,151947331.22056,7229.6158772335
2019-05-18,2019-05-18,7353.9,7494.2,7205.0,7266.8,6258.58492132,45850688.205096,7326.0471466808
2019-05-19,2019-05-19,7265.0,8300.0,7257.0,8194.9,15307.90253909,121538787.81618,7939.6107667804
2019-05-20,2019-05-20,8197.2,8198.2,7567.2,8005.0,12253.39716216,96828940.688224,7902.2118851451
2019-05-21,2019-05-21,7999.2,8116.0,7807.0,7951.9,7202.60253112,57332865.945379,7960.0207977134
2019-05-22,2019-05-22,7951.7,8050.0,7510.0,7622.1,8749.25417123,68442229.993841,7822.6359246595
2019-05-23,2019-05-23,7623.1,7986.6,7470.0,7878.9,8037.51685174,62122582.190783,7729.0764469544
2019-05-24,2019-05-24,7880.5,8173.7,7800.2,8000.0,7532.62895907,60334903.064125,8009.8068538841
2019-05-25,2019-05-25,8000.0,8161.0,7946.9,8066.5,3059.74925504,24624321.119715,8047.8232257608
2019-05-26,2019-05-26,8067.4,8788.0,7896.2,8736.3,9721.05229226,82017819.656367,8437.1338812435
2019-05-27,2019-05-27,8733.0,8953.4,8662.7,8778.7,7687.30706391,67576064.761735,8790.6030291138
2019-05-28,2019-05-28,8773.0,8814.6,8200.0,8720.1,5812.89655874,50387079.810797,8668.1535275278
2019-05-29,2019-05-29,8720.1,8752.4,8429.1,8663.2,5925.73198996,51110744.201325,8625.2203589231
2019-05-30,2019-05-30,8664.1,9094.4,7988.8,8269.6,12998.58332278,111027992.30618,8541.5456091745
2019-05-31,2019-05-31,8272.0,8591.1,8110.1,8552.9,9030.11563101,75231673.35464,8331.1971218053
2019-06-01,2019-06-01,8552.9,8622.5,8461.6,8549.9,2928.40623522,25008590.563456,8540.0004489395
2019-06-02,2019-06-02,8549.5,8841.3,8540.8,8742.5,3811.64965115,33148731.196564,8696.688895991
2019-06-03,2019-06-03,8740.0,8746.0,8039.0,8120.0,9017.51715884,75944612.174219,8421.8982716068
2019-06-04,2019-06-04,8103.6,8104.7,7425.0,7670.0,14416.39550153,112283015.83116,7788.5637792914
2019-06-05,2019-06-05,7668.9,7934.8,7565.0,7787.1,7857.73218301,61030921.158282,7766.9892198977
2019-06-06,2019-06-06,7787.8,7875.0,7440.0,7804.3,8129.11479644,62620798.787346,7703.2740163504
2019-06-07,2019-06-07,7799.0,8131.6,7765.0,8000.5,6580.7528797,52421538.127704,7965.8876554097
2019-06-08,2019-06-08,8000.0,8060.6,7785.2,7928.7,3423.3720368,27133625.552869,7925.9938041184
2019-06-09,2019-06-09,7928.6,7960.0,7510.0,7642.1,4243.52930192,32723351.566966,7711.3528006418
2019-06-10,2019-06-10,7638.5,8076.7,7525.0,8019.9,7215.60581891,56853788.080253,7879.2813115228
2019-06-11,2019-06-11,8019.4,8052.0,7715.0,7921.4,6846.67992666,53933135.30604,7877.2683817205
2019-06-12,2019-06-12,7922.2,8286.8,7823.1,8171.0,8081.90839436,65257297.095942,8074.4910622201
2019-06-13,2019-06-13,8171.0,8344.9,8005.0,8237.6,5762.34175582,47213002.702478,8193.3708035961
2019-06-14,2019-06-14,8237.6,8740.0,8175.0,8694.0,7257.80726429,61314219.925129,8448.0363961727
2019-06-15,2019-06-15,8694.0,8912.0,8620.3,8856.8,5293.9358883,46390812.302952,8763.0098440518
2019-06-16,2019-06-16,8857.0,9390.0,8456.0,8976.1,12551.75925319,114067853.20155,9087.7980449281
2019-06-17,2019-06-17,8976.0,9470.0,8971.9,9335.0,8436.74202351,78105229.439947,9257.747744603
2019-06-18,2019-06-18,9335.0,9355.0,8943.0,9080.5,6320.83214504,57616794.016601,9115.3811230083
2019-06-19,2019-06-19,9077.3,9323.3,9040.0,9277.1,4408.22300671,40366283.936477,9157.0421630288
2019-06-20,2019-06-20,9282.1,9600.0,9213.2,9534.3,6475.26400109,60886177.991744,9402.8873543217
2019-06-21,2019-06-21,9533.2,10250.0,9533.2,10219.2,9099.70690374,89496017.279146,9835.0439443674
2019-06-22,2019-06-22,10216.2,11216.8,10000.0,10663.8,12842.48586265,136976859.64348,10665.914769807
2019-06-23,2019-06-23,10663.6,11286.8,10474.0,10814.1,5943.46891708,64412569.572081,10837.537887508
2019-06-24,2019-06-24,10812.1,11102.6,10511.0,11020.6,5457.41272587,59177979.754851,10843.596174122
2019-06-25,2019-06-25,11023.9,11800.0,11007.5,11765.1,11623.88144358,131817648.37649,11340.243705711
2019-06-26,2019-06-26,11765.1,13875.7,11540.1,12933.7,25638.32016814,325205290.39538,12684.344694295
2019-06-27,2019-06-27,12933.2,13360.9,10300.0,11148.0,25036.02921073,289944751.71536,11581.099753275
2019-06-28,2019-06-28,11161.9,12450.0,10723.3,12360.0,13815.54984822,161382676.81429,11681.234448666
2019-06-29,2019-06-29,12370.0,12436.2,11172.6,11865.1,10990.69186727,130119676.95126,11839.079697863
2019-06-30,2019-06-30,11865.1,12200.0,10650.0,10752.3,10959.68537569,123962224.4601,11310.746632843
2019-07-01,2019-07-01,10749.4,11239.0,9900.0,10575.9,14633.39438537,154214915.26799,10538.560719868
2019-07-02,2019-07-02,10578.7,10947.3,9666.0,10837.3,15317.90208157,157240057.70281,10265.117041843
2019-07-03,2019-07-03,10837.2,12037.0,10807.3,11979.8,16123.60034549,183128309.73142,11357.780260452
2019-07-04,2019-07-04,11984.7,12064.4,10601.0,11148.3,7856.44947708,91738430.069502,11676.830651955
2019-07-05,2019-07-05,11145.0,11482.9,10736.0,11006.0,8055.47677022,89456129.347786,11105.00742532
2019-07-06,2019-07-06,10988.7,11728.5,10945.6,11233.5,5353.33388748,61040345.472398,11402.304947792
2019-07-07,2019-07-07,11234.2,11631.2,11000.0,11480.7,4621.20557975,52425499.110004,11344.550292186
2019-07-08,2019-07-08,11481.5,12404.6,11323.7,12298.0,7494.97812687,89381216.442473,11925.480625759
2019-07-09,2019-07-09,12299.7,12826.5,12127.0,12570.5,8812.26490224,110025908.74148,12485.542588888
2019-07-10,2019-07-10,12562.9,13197.8,11555.0,12096.2,12774.39518086,159103625.07994,12454.885168914
2019-07-11,2019-07-11,12096.0,12096.0,10957.0,11343.5,13431.16269014,154395394.6201,11495.311179087
2019-07-12,2019-07-12,11346.1,11930.2,11091.3,11798.1,7210.30042024,83364594.557991,11561.875331016
2019-07-13,2019-07-13,11804.0,11844.5,10800.1,11381.5,7153.01536348,80881158.195964,11307.281487036
2019-07-14,2019-07-14,11381.5,11461.1,10275.1,10621.1,7554.98168904,81097211.420729,10734.269751888
2019-07-15,2019-07-15,10622.7,11078.3,9789.0,10840.4,9896.55364709,103255637.36541,10433.494431243
2019-07-16,2019-07-16,10840.8,11038.1,9365.0,9420.3,14549.88976143,145766143.56978,10018.367558783
2019-07-17,2019-07-17,9420.5,9979.4,9099.0,9703.9,13073.68165922,125144063.40456,9572.2128369482
2019-07-18,2019-07-18,9701.3,10800.0,9250.1,10636.6,13028.99664647,131508520.65758,10093.526326389
2019-07-19,2019-07-19,10647.2,10775.0,10122.0,10535.2,7418.36136261,77528224.23123,10450.855713499
2019-07-20,2019-07-20,10530.8,11210.0,10379.5,10774.9,6939.80734523,74606088.784145,10750.455318536
2019-07-21,2019-07-21,10774.7,10842.2,10188.0,10595.3,5461.71221755,57587497.121178,10543.854166489
2019-07-22,2019-07-22,10595.3,10685.1,10071.0,10323.9,6592.61341474,68372524.841693,10371.080562501
2019-07-23,2019-07-23,10324.0,10328.9,9800.0,9840.6,7956.17264384,79736647.582449,10021.985589288
2019-07-24,2019-07-24,9840.6,9919.6,9500.1,9769.8,8280.4741517,80305395.272952,9698.1638734378
2019-07-25,2019-07-25,9770.0,10187.4,9734.6,9878.0,5604.36102566,56113195.776665,10012.416316463
2019-07-26,2019-07-26,9878.0,9911.3,9625.2,9852.0,4322.50316393,42256169.29781,9775.8561868561
2019-07-27,2019-07-27,9850.9,10204.6,9269.1,9471.8,6349.4388301,61377135.245708,9666.5448534987
2019-07-28,2019-07-28,9472.8,9630.0,9120.0,9531.7,3862.18796917,36449293.672445,9437.472739132
2019-07-29,2019-07-29,9536.2,9709.7,9375.0,9499.9,4104.96177138,39144585.132866,9535.9195317686
2019-07-30,2019-07-30,9495.4,9766.1,9381.3,9594.1,3996.7021489,38305865.335221,9584.3682886812
2019-07-31,2019-07-31,9594.0,10135.8,9575.0,10090.1,6067.91115085,60098842.907279,9904.3709463116
2019-08-01,2019-08-01,10090.3,10530.0,9882.4,10408.9,6555.68652868,66615916.429778,10161.546946814
2019-08-02,2019-08-02,10408.9,10665.4,10327.9,10531.5,5203.22201179,54555479.307122,10484.941673353
2019-08-03,2019-08-03,10532.7,10928.0,10507.0,10809.9,3958.82486203,42681538.226859,10781.365610848
2019-08-04,2019-08-04,10809.9,11078.7,10539.9,10972.4,4989.39900931,54070218.586016,10837.020347566
2019-08-05,2019-08-05,10977.6,11940.0,10973.0,11799.6,8456.18018477,98447777.439626,11642.109710119
2019-08-06,2019-08-06,11799.6,12340.0,11200.0,11458.8,10984.9180348,129318545.33264,11772.372349339
2019-08-07,2019-08-07,11458.1,12173.8,11387.0,11962.7,9518.03243373,111889811.63901,11755.561080302
2019-08-08,2019-08-08,11973.3,12065.0,11472.6,11982.6,5503.28967046,64791309.404531,11773.196267009
2019-08-09,2019-08-09,11992.9,12042.0,11660.0,11857.6,4972.62735052,58816094.819334,11827.971547714
2019-08-10,2019-08-10,11859.6,11975.0,11230.2,11284.7,5075.90454317,58197712.503458,11465.486005202
2019-08-11,2019-08-11,11280.0,11581.0,11101.9,11526.7,3242.58542379,36875582.042644,11372.277742353
